INFO       2022-04-12 14:51:02,975: topic='drag' sending data='{"drag": 0}' as format_msg_with_header(msgToSend)=b'36   drag                     {"drag": 0}'
DEBUG      2022-04-12 14:51:10,715: Timestep:    63-{'drag': 80116955.49234812}
INFO       2022-04-12 14:51:10,887: topic='drag' sending data='{"drag": 78920352.01331028}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 78920352.01331028}'
INFO       2022-04-12 14:51:10,887: topic='field_update' sending data='{"currentTimestep": 65}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 65}'
DEBUG      2022-04-12 14:51:10,887: Timestep:    64-{'drag': 78920352.01331028}
INFO       2022-04-12 14:51:11,044: topic='drag' sending data='{"drag": 77840109.8358927}' as format_msg_with_header(msgToSend)=b'51   drag                     {"drag": 77840109.8358927}'
INFO       2022-04-12 14:51:11,044: topic='field_update' sending data='{"currentTimestep": 66}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 66}'
DEBUG      2022-04-12 14:51:11,044: Timestep:    65-{'drag': 77840109.8358927}
INFO       2022-04-12 14:51:11,186: topic='drag' sending data='{"drag": 76866293.16269277}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 76866293.16269277}'
INFO       2022-04-12 14:51:11,186: topic='field_update' sending data='{"currentTimestep": 67}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 67}'
DEBUG      2022-04-12 14:51:11,186: Timestep:    66-{'drag': 76866293.16269277}
INFO       2022-04-12 14:51:11,324: topic='drag' sending data='{"drag": 75989994.9984484}' as format_msg_with_header(msgToSend)=b'51   drag                     {"drag": 75989994.9984484}'
INFO       2022-04-12 14:51:11,324: topic='field_update' sending data='{"currentTimestep": 68}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 68}'
DEBUG      2022-04-12 14:51:11,324: Timestep:    67-{'drag': 75989994.9984484}
INFO       2022-04-12 14:51:11,446: topic='drag' sending data='{"drag": 75203208.28431216}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 75203208.28431216}'
INFO       2022-04-12 14:51:11,446: topic='field_update' sending data='{"currentTimestep": 69}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 69}'
DEBUG      2022-04-12 14:51:11,446: Timestep:    68-{'drag': 75203208.28431216}
INFO       2022-04-12 14:51:11,585: topic='drag' sending data='{"drag": 74498715.61503339}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 74498715.61503339}'
INFO       2022-04-12 14:51:11,585: topic='field_update' sending data='{"currentTimestep": 70}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 70}'
DEBUG      2022-04-12 14:51:11,585: Timestep:    69-{'drag': 74498715.61503339}
INFO       2022-04-12 14:51:11,677: topic='drag' sending data='{"drag": 73869994.5507291}' as format_msg_with_header(msgToSend)=b'51   drag                     {"drag": 73869994.5507291}'
INFO       2022-04-12 14:51:11,677: topic='field_update' sending data='{"currentTimestep": 71}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 71}'
DEBUG      2022-04-12 14:51:11,677: Timestep:    70-{'drag': 73869994.5507291}
INFO       2022-04-12 14:51:11,819: topic='drag' sending data='{"drag": 73311136.06451918}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 73311136.06451918}'
INFO       2022-04-12 14:51:11,819: topic='field_update' sending data='{"currentTimestep": 72}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 72}'
DEBUG      2022-04-12 14:51:11,819: Timestep:    71-{'drag': 73311136.06451918}
INFO       2022-04-12 14:51:11,958: topic='drag' sending data='{"drag": 72816774.09438488}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 72816774.09438488}'
INFO       2022-04-12 14:51:11,958: topic='field_update' sending data='{"currentTimestep": 73}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 73}'
DEBUG      2022-04-12 14:51:11,958: Timestep:    72-{'drag': 72816774.09438488}
INFO       2022-04-12 14:51:12,083: topic='drag' sending data='{"drag": 72382024.51363316}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 72382024.51363316}'
INFO       2022-04-12 14:51:12,083: topic='field_update' sending data='{"currentTimestep": 74}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 74}'
DEBUG      2022-04-12 14:51:12,083: Timestep:    73-{'drag': 72382024.51363316}
INFO       2022-04-12 14:51:12,254: topic='drag' sending data='{"drag": 72002432.1159553}' as format_msg_with_header(msgToSend)=b'51   drag                     {"drag": 72002432.1159553}'
INFO       2022-04-12 14:51:12,254: topic='field_update' sending data='{"currentTimestep": 75}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 75}'
DEBUG      2022-04-12 14:51:12,254: Timestep:    74-{'drag': 72002432.1159553}
INFO       2022-04-12 14:51:12,407: topic='drag' sending data='{"drag": 71673924.44123575}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 71673924.44123575}'
INFO       2022-04-12 14:51:12,407: topic='field_update' sending data='{"currentTimestep": 76}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 76}'
DEBUG      2022-04-12 14:51:12,407: Timestep:    75-{'drag': 71673924.44123575}
INFO       2022-04-12 14:51:12,546: topic='drag' sending data='{"drag": 71392771.45717157}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 71392771.45717157}'
INFO       2022-04-12 14:51:12,546: topic='field_update' sending data='{"currentTimestep": 77}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 77}'
DEBUG      2022-04-12 14:51:12,546: Timestep:    76-{'drag': 71392771.45717157}
INFO       2022-04-12 14:51:12,668: topic='drag' sending data='{"drag": 71155550.2674196}' as format_msg_with_header(msgToSend)=b'51   drag                     {"drag": 71155550.2674196}'
INFO       2022-04-12 14:51:12,668: topic='field_update' sending data='{"currentTimestep": 78}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 78}'
DEBUG      2022-04-12 14:51:12,668: Timestep:    77-{'drag': 71155550.2674196}
INFO       2022-04-12 14:51:12,841: topic='drag' sending data='{"drag": 70959114.145744}' as format_msg_with_header(msgToSend)=b'50   drag                     {"drag": 70959114.145744}'
INFO       2022-04-12 14:51:12,841: topic='field_update' sending data='{"currentTimestep": 79}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 79}'
DEBUG      2022-04-12 14:51:12,841: Timestep:    78-{'drag': 70959114.145744}
INFO       2022-04-12 14:51:12,998: topic='drag' sending data='{"drag": 70800565.30253461}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 70800565.30253461}'
INFO       2022-04-12 14:51:12,998: topic='field_update' sending data='{"currentTimestep": 80}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 80}'
DEBUG      2022-04-12 14:51:12,998: Timestep:    79-{'drag': 70800565.30253461}
INFO       2022-04-12 14:51:13,152: topic='drag' sending data='{"drag": 70677230.87913664}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 70677230.87913664}'
INFO       2022-04-12 14:51:13,152: topic='field_update' sending data='{"currentTimestep": 81}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 81}'
DEBUG      2022-04-12 14:51:13,152: Timestep:    80-{'drag': 70677230.87913664}
INFO       2022-04-12 14:51:13,306: topic='drag' sending data='{"drag": 70586641.73990464}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 70586641.73990464}'
INFO       2022-04-12 14:51:13,306: topic='field_update' sending data='{"currentTimestep": 82}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 82}'
DEBUG      2022-04-12 14:51:13,307: Timestep:    81-{'drag': 70586641.73990464}
INFO       2022-04-12 14:51:13,445: topic='drag' sending data='{"drag": 70526513.69437091}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 70526513.69437091}'
INFO       2022-04-12 14:51:13,445: topic='field_update' sending data='{"currentTimestep": 83}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 83}'
DEBUG      2022-04-12 14:51:13,445: Timestep:    82-{'drag': 70526513.69437091}
INFO       2022-04-12 14:51:13,599: topic='drag' sending data='{"drag": 70494730.83450107}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 70494730.83450107}'
INFO       2022-04-12 14:51:13,599: topic='field_update' sending data='{"currentTimestep": 84}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 84}'
DEBUG      2022-04-12 14:51:13,599: Timestep:    83-{'drag': 70494730.83450107}
INFO       2022-04-12 14:51:13,741: topic='drag' sending data='{"drag": 70489330.71640503}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 70489330.71640503}'
INFO       2022-04-12 14:51:13,741: topic='field_update' sending data='{"currentTimestep": 85}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 85}'
DEBUG      2022-04-12 14:51:13,741: Timestep:    84-{'drag': 70489330.71640503}
INFO       2022-04-12 14:51:13,848: topic='drag' sending data='{"drag": 70508491.15346856}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 70508491.15346856}'
INFO       2022-04-12 14:51:13,848: topic='field_update' sending data='{"currentTimestep": 86}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 86}'
DEBUG      2022-04-12 14:51:13,848: Timestep:    85-{'drag': 70508491.15346856}
INFO       2022-04-12 14:51:13,988: topic='drag' sending data='{"drag": 70550518.41980092}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 70550518.41980092}'
INFO       2022-04-12 14:51:13,988: topic='field_update' sending data='{"currentTimestep": 87}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 87}'
DEBUG      2022-04-12 14:51:13,988: Timestep:    86-{'drag': 70550518.41980092}
INFO       2022-04-12 14:51:14,096: topic='drag' sending data='{"drag": 70613836.69009292}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 70613836.69009292}'
INFO       2022-04-12 14:51:14,096: topic='field_update' sending data='{"currentTimestep": 88}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 88}'
DEBUG      2022-04-12 14:51:14,096: Timestep:    87-{'drag': 70613836.69009292}
INFO       2022-04-12 14:51:14,269: topic='drag' sending data='{"drag": 70696978.5652067}' as format_msg_with_header(msgToSend)=b'51   drag                     {"drag": 70696978.5652067}'
INFO       2022-04-12 14:51:14,269: topic='field_update' sending data='{"currentTimestep": 89}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 89}'
DEBUG      2022-04-12 14:51:14,269: Timestep:    88-{'drag': 70696978.5652067}
INFO       2022-04-12 14:51:14,408: topic='drag' sending data='{"drag": 70798576.55270876}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 70798576.55270876}'
INFO       2022-04-12 14:51:14,408: topic='field_update' sending data='{"currentTimestep": 90}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 90}'
DEBUG      2022-04-12 14:51:14,408: Timestep:    89-{'drag': 70798576.55270876}
INFO       2022-04-12 14:51:14,564: topic='drag' sending data='{"drag": 70917355.38863029}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 70917355.38863029}'
INFO       2022-04-12 14:51:14,564: topic='field_update' sending data='{"currentTimestep": 91}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 91}'
DEBUG      2022-04-12 14:51:14,564: Timestep:    90-{'drag': 70917355.38863029}
INFO       2022-04-12 14:51:14,705: topic='drag' sending data='{"drag": 71052125.10143179}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 71052125.10143179}'
INFO       2022-04-12 14:51:14,705: topic='field_update' sending data='{"currentTimestep": 92}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 92}'
DEBUG      2022-04-12 14:51:14,705: Timestep:    91-{'drag': 71052125.10143179}
INFO       2022-04-12 14:51:14,814: topic='drag' sending data='{"drag": 71201774.73181655}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 71201774.73181655}'
INFO       2022-04-12 14:51:14,814: topic='field_update' sending data='{"currentTimestep": 93}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 93}'
DEBUG      2022-04-12 14:51:14,814: Timestep:    92-{'drag': 71201774.73181655}
INFO       2022-04-12 14:51:15,004: topic='drag' sending data='{"drag": 71365266.63298908}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 71365266.63298908}'
INFO       2022-04-12 14:51:15,004: topic='field_update' sending data='{"currentTimestep": 94}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 94}'
DEBUG      2022-04-12 14:51:15,004: Timestep:    93-{'drag': 71365266.63298908}
INFO       2022-04-12 14:51:15,143: topic='drag' sending data='{"drag": 71541631.28543518}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 71541631.28543518}'
INFO       2022-04-12 14:51:15,143: topic='field_update' sending data='{"currentTimestep": 95}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 95}'
DEBUG      2022-04-12 14:51:15,143: Timestep:    94-{'drag': 71541631.28543518}
INFO       2022-04-12 14:51:15,284: topic='drag' sending data='{"drag": 71729962.56852745}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 71729962.56852745}'
INFO       2022-04-12 14:51:15,284: topic='field_update' sending data='{"currentTimestep": 96}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 96}'
DEBUG      2022-04-12 14:51:15,284: Timestep:    95-{'drag': 71729962.56852745}
INFO       2022-04-12 14:51:15,409: topic='drag' sending data='{"drag": 71929413.43840931}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 71929413.43840931}'
INFO       2022-04-12 14:51:15,409: topic='field_update' sending data='{"currentTimestep": 97}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 97}'
DEBUG      2022-04-12 14:51:15,409: Timestep:    96-{'drag': 71929413.43840931}
INFO       2022-04-12 14:51:15,549: topic='drag' sending data='{"drag": 72139191.96783306}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 72139191.96783306}'
